source_wallet,txn_count,No_Days_Active,initial_funding,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x4eb62eee2b9911b24208552628c009b2f44f0c7c,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.56204318366,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6751f9d98b98f43941344256a9d8039c1b6dc84f,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.971893625897197,2022-02-07 00:00:00,2023-01-01 00:00:00
0xab8ad6453b3a6d3848d6326a69b5d17f7df4d31a,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0029613348812689,2023-01-01 00:00:00,2023-01-01 00:00:00
0x98a9d91da71c796590a571e21f26a9a2cd07ef06,2,1,9.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.993274165573075,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd0a29f8d849ce1b4916e7630da8289a841919989,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0022869698976641,2023-01-01 00:00:00,2023-01-01 00:00:00
0x4275855b492bcce13021490571ee1c02336be90c,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0437022359753649,2023-01-01 00:00:00,2023-01-01 00:00:00
0x748393249f30c0572936085fc53bf5f0d6d88fcb,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0449918140882443,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2b39bb9fe1733248f8dce3c21df670dfadfdc1f5,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.00986531969571,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6eca56dd432e2152b5b38a205abbc076ebfe69ad,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0247590208325922,2022-12-31 00:00:00,2023-01-01 00:00:00
0xde64c2925893a6c9841c0ab0d274a886a494f2a8,6,3,9.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5277458207729855,2022-04-02 00:00:00,2023-01-01 00:00:00
0x3bc105b420110f5e79123477ad3f8519c8e23178,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0016868542704469,2023-01-01 00:00:00,2023-01-01 00:00:00
0xc9e9d9909b9fbeccd245b16669cb3165e15554b8,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0016019519788231,2023-01-01 00:00:00,2023-01-01 00:00:00
0x66a3802b224b1f983072fdca0d2fffead1e3e4e3,2,2,1.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0020123730779896,2022-12-31 00:00:00,2023-01-01 00:00:00
0xd443a05097c5c7990865c2f01d1f7f25e98eecce,3,1,10.0,0x7212e3ee2de090131f74e65ece400f722ee64b5b,7.350000021e-06,2023-01-01 00:00:00,2023-01-01 00:00:00
0xacb86291a24ead560d58d135af14875742330e8a,1,1,0.995,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0388865868212085,2023-01-01 00:00:00,2023-01-01 00:00:00
0x317ae3371f777adedaade238b832311807f5ca26,1,1,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.963512520340275,2023-01-01 00:00:00,2023-01-01 00:00:00
0x274ddbcc68ea479d8b9d0bdf3159de04e42aee05,1,1,11.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.399606036472616,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6d406da232df7cfe9d97a917c9d2a006290a3133,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0010661677059161,2023-01-01 00:00:00,2023-01-01 00:00:00
0xda891083675b97106b04a7f553173e4691e98752,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.1164269275063148,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe45544412a07615f0514fe4cd2f2faf3b86dfb2b,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.741740714994328,2023-01-01 00:00:00,2023-01-01 00:00:00
0xfd0e973eb24fa7579544000b7502f791f25ed15d,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0201392030347712,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0194fe98508f6bf644d709030d4980e5a4f86dd7,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0348870058748591,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb08889c107b97b042a12377a2834e8e3a6636f07,2,1,9.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9939635842403014,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6d3e2a7e721a9e7aa18e62b14461e227a00911e1,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0016958503849816,2023-01-01 00:00:00,2023-01-01 00:00:00
0xa5e2dea21a72a5d753e16e1a2b9db8debd348524,1,1,4.4,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3593221604558617,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9d819695056bb1a372f9e715af5ec4c79595b67c,1,1,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2744756790677284,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0641f21955eed2c496ab818555ea6eba4fdce9f2,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0282999798817866,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1efabc745a24d9b957dc383f2e422203c4f2889f,2,1,50.453,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,15.44682589348111,2023-01-01 00:00:00,2023-01-01 00:00:00
0xdcb3948d8647bf427890b99ce617ba6ded60bc12,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.8948647471316304,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd490d7ac76d1fe8ec0572c7f69ca4e99514c6164,5,3,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.378714650514083,2022-06-14 00:00:00,2023-01-01 00:00:00
0x6a6ad6708d78dce384e355ddb5580f55f2908e1f,32,5,1216.682,0x040993fbf458b95871cd2d73ee2e09f4af6d56bb,2.9697543413512,2022-08-11 00:00:00,2023-01-20 00:00:00
0x9beb61a08f9f8e1fae05917c4e2af01bada56304,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0023295305333915,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd15327bd8ca6795d76233ab6c19d8c957e6b87c8,3,1,8.536231573670571,0x26e8a87d859650bcbb9728d73cf2623584e011f9,7.431875593302847,2023-01-01 00:00:00,2023-01-01 00:00:00
0x302d8d638e10df112e705b3d9cfe33118e0e113d,2,2,1.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4940321426823513,2022-06-14 00:00:00,2023-01-01 00:00:00
0x8f9713f299849e819df2043efa662821d783492a,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0028927515129989,2023-01-01 00:00:00,2023-01-01 00:00:00
0xde96e75c7160d70a447a72afdb75ddfa1455c808,58,22,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,99.54499881953843,2021-10-25 00:00:00,2023-01-01 00:00:00
0x68d199b23006b4b704f897ef632e47d8c8d0d010,3,1,10.9,0xd554e93ba9d9c3e23fa6e69599acc5ce3f6ada0c,7.350000021e-06,2023-01-01 00:00:00,2023-01-01 00:00:00
0xf1d63e272025b09c58faf6822bb2679397b83579,2,1,8.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.9927686616483338,2023-01-01 00:00:00,2023-01-01 00:00:00
0x93aa89bdba86f09695242678cdcc9145ad5f0dc1,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0084066523822069,2023-01-01 00:00:00,2023-01-01 00:00:00
0x93147b3ca0bb1885623b1ae9484242e7581f3616,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.003146032847788,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1abe369e46351e8b70f0d9a105f72384cde01e59,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.8941437685345095,2023-01-01 00:00:00,2023-01-01 00:00:00
0xf3f137c924b52ee1bb316557a9b7cbe31bd7fc90,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0248647435020236,2022-12-31 00:00:00,2023-01-01 00:00:00
0x32540ea5897c68099f5135f08e62fef5ae5ceb83,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0177874804400158,2023-01-01 00:00:00,2023-01-01 00:00:00
0x4ab8567be09d6544e8a2a09d0cec7ea12f65d5a3,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.00232064770104,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2940b1b67f908f04522e8dc4f4928fd5dc51bd98,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0380621853722167,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe7b2d292ebfbc8ad8a822d30f9831c51d716109e,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0086009526825923,2023-01-01 00:00:00,2023-01-01 00:00:00
0xaef4c1d90e57f4790ab62e65bb592c03e8a25e61,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0248647161317672,2022-12-31 00:00:00,2023-01-01 00:00:00
0x83088630de0e992de7863319758d32547b83f50e,1,1,15.29,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.989785162710424,2023-01-01 00:00:00,2023-01-01 00:00:00
0x8739e30c9937b93861362bae998036d7e2d3f372,14,3,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.6231074275794902,2022-09-09 00:00:00,2023-01-01 00:00:00
0x3cea24878f99d3d1cae0206dbf763f26716cd76b,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.043694663913723,2023-01-01 00:00:00,2023-01-01 00:00:00
0x93e2b172be37a0165e6d095f25ecc3effd7c064d,1,1,0.492,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0010837227102014,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9d03a2e8157721852fe41685873ba4ee4f1fadde,1,1,7.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2340219296031317,2023-01-01 00:00:00,2023-01-01 00:00:00
0x8065caf4aff2b9d0169481cfb75395151e2a5b00,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0471935681592997,2023-01-01 00:00:00,2023-01-01 00:00:00
0x77ef1e754924e781ffb40419ef6c6a7ac332ca77,1,1,0.995,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0391785929310687,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2d9057f52ab154dca899355033eb47ba591b204b,1275,5,0.1,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,13.568771244620605,2022-12-29 00:00:00,2023-01-08 00:00:00
0xb18aa805da993082ed78284761ebe448996adb4d,1,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,9.885759404376872,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe629d9c505519898fb9d7975f0a958dbebc32d9c,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0025870996296674,2023-01-01 00:00:00,2023-01-01 00:00:00
0x21fbc1e1b0402bc8e10167fa215a6e4c1aed5f9b,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0258836455826851,2023-01-01 00:00:00,2023-01-01 00:00:00
0x5ed572f8ef64b403bbeb5ef3efa5a66cb2fd4e93,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0039584640172092,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1f0d2e50645040fa838ce7381104f90976746e64,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0081945447019398,2023-01-01 00:00:00,2023-01-01 00:00:00
0x22f183f8f1e72af1a416d329f4165bb3f960bad3,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0024549406431443,2023-01-01 00:00:00,2023-01-01 00:00:00
0xcea15d13d44b92fdc2856e8dbe5413354c79e2ef,8,5,0.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,54.0717403951368,2021-05-11 00:00:00,2023-01-01 00:00:00
0x1ae8ae26db4be90bdd4f8f411d2003305c72415d,4,1,324.4852696702408,0x1ae8ae26db4be90bdd4f8f411d2003305c72415d,0.0018258627190605,2023-01-01 00:00:00,2023-01-01 00:00:00
0xa628ca2390da382790be3f2d6034cbd0ddf297cc,7,3,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4295036673294681,2022-07-22 00:00:00,2023-01-01 00:00:00
0x6903ca81249cf82d0528c65fdbb25a72af6c5b63,2,1,5.430471,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.118989519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0xdb67416eda9b86f6003a8ccc9b94ef4b76f74aa3,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0098637833222356,2023-01-01 00:00:00,2023-01-01 00:00:00
0x13877028b0cab610dab4107993b4525a81c16684,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0430967557545584,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd730439ba51fb054289811024dc91a4510a227ff,20,6,9.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.1549439668481694,2022-07-05 00:00:00,2023-01-01 00:00:00
0xe3c589566cbb019928e91d9c0d4a7eb6125b231e,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.008518519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbe5209a1f025beab79c0b87850f7e3a6724a77fb,9,3,49.85,0x1ccca1ce62c62f7be95d4a67722a8fdbed6eecb4,46.51325612502715,2022-12-21 00:00:00,2023-01-03 00:00:00
0xe3afe8dee36384729a11aee5a793259d8af7a44f,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0014628735989507,2023-01-01 00:00:00,2023-01-01 00:00:00
0xc671f925040afe03bdf357b1fc2f1f0bc34501ea,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0098622950886296,2023-01-01 00:00:00,2023-01-01 00:00:00
0x4f30e4f3a5e998597a6578cb93797d8fd1f40be6,1,1,0.492,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0015115333165521,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb13704d465c56797cab98e8df49ed0f5054ae3f0,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0416229409997139,2023-01-01 00:00:00,2023-01-01 00:00:00
0x979694cebaf8858a0fd78c22088fd12d831c4bf1,1,1,5.6,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9226733027492072,2023-01-01 00:00:00,2023-01-01 00:00:00
0x31718e8c758896153372fdad6d4a189de579dc54,3,1,575.5170643356668,0xd48065f7d3a4a5e84bd7721f12db01e31a67189f,7.35e-06,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe428a0387b22ba5b55d5c76cc198700db41088ae,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0436343514520495,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1a02abbb16c65698c7c3cf76a91b4bb1c2552523,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0278925954701816,2023-01-01 00:00:00,2023-01-01 00:00:00
0x5736dca306f803c2c0bb4cb566c1f8828a817438,1,1,0.415,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0830725452871876,2023-01-01 00:00:00,2023-01-01 00:00:00
